"","Isolate","Accession_number","Collection_time","Country","Continent","Genotype","Source"
"2120","I216","SRR9131493","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2121","I108","SRR9131494","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2122","I210","SRR9131495","2012","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2123","I211","SRR9131496","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2124","I159","SRR9131497","2012","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2125","J596","SRR9131498","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2126","J585","SRR9131499","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2127","J584","SRR9131500","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2128","J590","SRR9131501","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2129","J587","SRR9131502","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2130","J592","SRR9131503","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2131","J591","SRR9131504","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2132","J595","SRR9131505","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2133","J594","SRR9131506","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2134","","SRR9131507","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2135","","SRR9131508","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2136","J750","SRR9131509","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2137","","SRR9131510","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2138","J756","SRR9131511","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2139","J757","SRR9131512","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2140","J754","SRR9131513","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2141","","SRR9131514","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2142","J622","SRR9131515","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2143","","SRR9131516","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2144","","SRR9131517","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2145","J573","SRR9131518","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2146","J574","SRR9131519","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2147","J569","SRR9131520","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2148","J581","SRR9131521","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2149","J583","SRR9131522","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2150","","SRR9131523","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2151","J782","SRR9131524","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2152","J570","SRR9131525","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2153","J685","SRR9131526","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2154","J634","SRR9131527","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2155","J541","SRR9131528","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2156","J540","SRR9131529","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2157","J543","SRR9131530","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2158","J542","SRR9131531","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2159","J537","SRR9131532","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2160","J536","SRR9131533","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2161","J539","SRR9131534","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2162","J538","SRR9131535","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2163","J637","SRR9131536","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2164","J545","SRR9131537","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2165","J544","SRR9131538","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2166","J707","SRR9131539","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2167","J709","SRR9131540","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2168","J705","SRR9131541","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2169","","SRR9131542","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2170","J701","SRR9131543","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2171","","SRR9131544","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2172","J694","SRR9131545","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2173","J696","SRR9131546","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2174","J494","SRR9131547","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2175","J493","SRR9131548","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2176","","SRR9131549","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2177","","SRR9131550","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2178","","SRR9131551","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2179","J810","SRR9131552","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2180","J809","SRR9131553","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2181","J530","SRR9131554","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2182","J497","SRR9131555","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2183","J534","SRR9131556","2015","USA","North","Others","NCBI - CDC"
"2184","J496","SRR9131557","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2185","","SRR9131558","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2186","J776","SRR9131559","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2187","J777","SRR9131560","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2188","J779","SRR9131561","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2189","","SRR9131562","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2190","J771","SRR9131563","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2191","J772","SRR9131564","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2192","J773","SRR9131565","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2193","J774","SRR9131566","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2194","J580","SRR9131567","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2195","J576","SRR9131568","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2196","J578","SRR9131569","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2197","J761","SRR9131570","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2198","","SRR9131571","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2199","","SRR9131572","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2200","","SRR9131573","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2201","J765","SRR9131574","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2202","J764","SRR9131575","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2203","","SRR9131577","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2204","J770","SRR9131578","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2205","J769","SRR9131579","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2206","J814","SRR9131580","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2207","J815","SRR9131581","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2208","","SRR9131582","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2209","","SRR9131583","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2210","","SRR9131584","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2211","","SRR9131585","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2212","J820","SRR9131586","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2213","J620","SRR9131587","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2214","J495","SRR9131588","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2215","J618","SRR9131589","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2216","J629","SRR9131590","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2217","J627","SRR9131591","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2218","J817","SRR9131592","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2219","J623","SRR9131593","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2220","J688","SRR9131594","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2221","J631","SRR9131595","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2222","J630","SRR9131596","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2223","J689","SRR9131597","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2224","","SRR9131598","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2225","","SRR9131599","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2226","J726","SRR9131600","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2227","J727","SRR9131601","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2228","J730","SRR9131602","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2229","J731","SRR9131603","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2230","J732","SRR9131604","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2231","J733","SRR9131605","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2232","J736","SRR9131606","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2233","","SRR9131607","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2234","J834","SRR9131608","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2235","J822","SRR9131609","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2236","J641","SRR9131610","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2237","J642","SRR9131611","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2238","J825","SRR9131612","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2239","J824","SRR9131613","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2240","J823","SRR9131614","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2241","J821","SRR9131615","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2242","J787","SRR9131616","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2243","J785","SRR9131617","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2244","J784","SRR9131618","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2245","","SRR9131619","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2246","J796","SRR9131620","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2247","J791","SRR9131621","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2248","J789","SRR9131622","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2249","J788","SRR9131623","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2250","J568","SRR9131624","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2251","J566","SRR9131625","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2252","J565","SRR9131626","2016","USA","North","Others","NCBI - CDC"
"2253","J564","SRR9131627","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2254","J563","SRR9131628","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2255","J562","SRR9131629","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2256","J561","SRR9131630","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2257","J560","SRR9131631","2016","USA","North","Others","NCBI - CDC"
"2258","J559","SRR9131632","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2259","J558","SRR9131633","2016","USA","North","Others","NCBI - CDC"
"2260","J535","SRR9131634","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2261","J661","SRR9131635","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2262","J663","SRR9131636","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2263","J664","SRR9131637","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2264","J665","SRR9131638","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2265","J655","SRR9131639","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2266","J657","SRR9131640","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2267","J658","SRR9131641","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2268","J660","SRR9131642","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2269","J826","SRR9131643","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2270","J831","SRR9131644","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2271","J828","SRR9131645","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2272","J833","SRR9131646","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2273","J832","SRR9131647","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2274","J613","SRR9131648","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2275","J615","SRR9131649","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2276","J608","SRR9131650","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2277","J609","SRR9131651","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2278","J610","SRR9131652","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2279","J612","SRR9131653","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2280","J598","SRR9131654","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2281","J600","SRR9131655","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2282","J601","SRR9131656","2015","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2283","J607","SRR9131657","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2284","J747","SRR9131658","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2285","","SRR9131659","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2286","","SRR9131660","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2287","","SRR9131661","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2288","","SRR9131662","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2289","","SRR9131663","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2290","J741","SRR9131664","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2291","","SRR9131665","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2292","J749","SRR9131666","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2293","J748","SRR9131667","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2294","J619","SRR9131668","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2295","J579","SRR9131669","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2296","J597","SRR9131670","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2297","J666","SRR9131671","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2298","J668","SRR9131672","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2299","J556","SRR9131673","2016","USA","North","Others","NCBI - CDC"
"2300","J557","SRR9131674","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2301","J639","SRR9131675","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2302","J624","SRR9131676","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2303","J547","SRR9131677","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2304","J548","SRR9131678","2016","USA","North","Others","NCBI - CDC"
"2305","J550","SRR9131679","2016","USA","North","Others","NCBI - CDC"
"2306","J551","SRR9131680","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2307","J552","SRR9131681","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2308","J553","SRR9131682","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2309","J554","SRR9131683","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2310","J555","SRR9131684","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2311","J827","SRR9131685","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2312","J638","SRR9131686","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2313","J636","SRR9131687","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2314","J635","SRR9131688","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2315","J672","SRR9131689","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2316","J671","SRR9131690","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2317","J670","SRR9131691","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2318","J669","SRR9131692","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2319","J684","SRR9131693","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2320","J681","SRR9131694","2016","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2321","J678","SRR9131695","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2322","J675","SRR9131696","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2323","J633","SRR9131697","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2324","J686","SRR9131698","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2325","J808","SRR9131699","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2326","J807","SRR9131700","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2327","","SRR9131701","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2328","J800","SRR9131702","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2329","","SRR9131703","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2330","J653","SRR9131704","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2331","J651","SRR9131705","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2332","J723","SRR9131706","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2333","J722","SRR9131707","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2334","J719","SRR9131708","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2335","J718","SRR9131709","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2336","J721","SRR9131710","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2337","J720","SRR9131711","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2338","J713","SRR9131712","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2339","J710","SRR9131713","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2340","J715","SRR9131714","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2341","J714","SRR9131715","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2342","J533","SRR9131716","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2343","J652","SRR9131717","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2344","J640","SRR9131718","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2345","J648","SRR9131719","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2346","J647","SRR9131720","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2347","J532","SRR9131721","2015","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2348","J649","SRR9131722","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2349","J644","SRR9131723","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2350","J643","SRR9131724","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2351","J646","SRR9131725","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2352","J645","SRR9131726","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2353","","SRR9151824","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2354","K367","SRR9589839","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2355","K369","SRR9589840","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2356","K361","SRR9589841","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2357","K362","SRR9589842","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2358","K359","SRR9589843","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2359","K360","SRR9589844","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2360","K365","SRR9589845","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2361","K366","SRR9589846","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2362","K363","SRR9589847","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2363","K364","SRR9589848","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2364","K298","SRR9589849","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2365","K299","SRR9589850","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2366","K296","SRR9589851","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2367","K297","SRR9589852","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2368","K294","SRR9589853","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2369","K295","SRR9589854","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2370","K290","SRR9589855","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2371","K292","SRR9589856","2018","USA","North","Others","NCBI - CDC"
"2372","K339","SRR9589857","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2373","K340","SRR9589858","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2374","K341","SRR9589859","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2375","K342","SRR9589860","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2376","K343","SRR9589861","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2377","K344","SRR9589862","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2378","K300","SRR9589863","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2379","K301","SRR9589864","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2380","K379","SRR9589865","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2381","K378","SRR9589866","2016","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2382","K374","SRR9589867","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2383","K391","SRR9589868","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2384","K386","SRR9589869","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2385","K345","SRR9589870","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2386","K346","SRR9589871","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2387","K358","SRR9589872","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2388","K357","SRR9589873","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2389","K288","SRR9589874","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2390","K350","SRR9589875","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2391","K349","SRR9589876","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2392","K352","SRR9589877","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2393","K351","SRR9589878","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2394","K354","SRR9589879","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2395","K353","SRR9589880","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2396","K356","SRR9589881","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2397","K355","SRR9589882","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2398","K373","SRR9589883","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2399","K372","SRR9589884","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2400","K371","SRR9589885","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2401","K370","SRR9589886","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2402","K377","SRR9589887","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2403","K376","SRR9589888","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2404","K311","SRR9589889","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2405","K310","SRR9589890","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2406","K309","SRR9589891","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2407","K308","SRR9589892","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2408","K307","SRR9589893","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2409","K306","SRR9589894","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2410","K305","SRR9589895","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2411","K304","SRR9589896","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2412","K303","SRR9589897","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2413","K302","SRR9589898","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2414","K380","SRR9589899","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2415","K347","SRR9589900","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2416","K383","SRR9589901","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2417","K289","SRR9589902","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2418","K286","SRR9589903","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2419","K287","SRR9589904","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2420","K348","SRR9589905","2018","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2421","J897","SRR9589909","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2422","K375","SRR9589911","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2423","K381","SRR9589912","2017","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2424","K387","SRR9718345","2017","USA","North","Others","NCBI - CDC"
"2425","K454","SRR9718347","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2426","K447","SRR9718349","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2427","K448","SRR9718350","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2428","K445","SRR9718351","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2429","K446","SRR9718352","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2430","K451","SRR9718353","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2431","K452","SRR9718354","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2432","K449","SRR9718355","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2433","K450","SRR9718356","2019","USA","North","ptxP3/fim3-1","NCBI - CDC"
"2434","K403","SRR9718357","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2435","K404","SRR9718358","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2436","K401","SRR9718359","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2437","K402","SRR9718360","2018","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2438","K399","SRR9718361","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
"2439","K400","SRR9718362","2017","USA","North","ptxP3/fim3-2","NCBI - CDC"
